user1_id,user2_id,match_percentage
USER_028,USER_036,2
USER_028,USER_037,95
USER_028,USER_038,96
USER_028,USER_039,10
USER_028,USER_040,64
USER_028,USER_041,88
USER_028,USER_042,1
USER_028,USER_043,7
USER_028,USER_044,9
USER_028,USER_045,97
USER_028,USER_046,27
USER_028,USER_047,94
USER_028,USER_048,97
USER_028,USER_049,97
USER_028,USER_050,87
USER_028,USER_051,10
USER_028,USER_052,92
USER_028,USER_053,98
USER_028,USER_054,10
USER_028,USER_055,20
USER_028,USER_056,96
USER_028,USER_057,0
USER_028,USER_058,73
USER_028,USER_059,92
USER_028,USER_060,60
USER_028,USER_061,88
USER_028,USER_062,11
USER_028,USER_063,95
USER_028,USER_064,57
USER_028,USER_065,100
USER_028,USER_066,43
USER_028,USER_067,92
USER_028,USER_068,98
USER_028,USER_069,4
USER_028,USER_070,0
USER_028,USER_071,34
USER_028,USER_072,10
USER_028,USER_073,12
USER_028,USER_074,3
USER_028,USER_075,99
USER_028,USER_076,100
USER_028,USER_077,78
USER_028,USER_078,96
USER_028,USER_079,99
USER_028,USER_080,11
USER_028,USER_081,10
USER_028,USER_082,99
USER_028,USER_083,90
USER_028,USER_084,88
USER_028,USER_085,7
USER_028,USER_086,2
USER_028,USER_087,94
USER_028,USER_088,14
USER_028,USER_089,95
USER_028,USER_090,93
USER_028,USER_091,6
USER_028,USER_092,3
USER_028,USER_093,90
USER_028,USER_094,31
USER_028,USER_095,28
USER_028,USER_096,99
USER_028,USER_097,9
USER_028,USER_098,39
USER_028,USER_099,99
USER_028,USER_100,43
USER_029,USER_030,35
USER_029,USER_031,3
USER_029,USER_032,96
USER_029,USER_033,26
USER_029,USER_034,99
USER_029,USER_035,0
USER_029,USER_036,6
USER_029,USER_037,0
USER_029,USER_038,1
USER_029,USER_039,76
USER_029,USER_040,92
USER_029,USER_041,1
USER_029,USER_042,86
USER_029,USER_043,3
USER_029,USER_044,17
USER_029,USER_045,3
USER_029,USER_046,0
USER_029,USER_047,36
USER_029,USER_048,13
USER_029,USER_049,0
USER_029,USER_050,0
USER_029,USER_051,89
USER_029,USER_052,0
USER_029,USER_053,3
USER_029,USER_054,45
USER_029,USER_055,5
USER_029,USER_056,15
USER_029,USER_057,74
USER_029,USER_058,0
USER_029,USER_059,1
USER_029,USER_060,0
USER_029,USER_061,0
USER_029,USER_062,98
USER_029,USER_063,3
USER_029,USER_064,2
USER_029,USER_065,3
USER_029,USER_066,95
USER_029,USER_067,8
USER_029,USER_068,1
USER_029,USER_069,1
USER_029,USER_070,29
USER_029,USER_071,99
USER_029,USER_072,99
USER_029,USER_073,85
USER_029,USER_074,98
USER_029,USER_075,8
USER_029,USER_076,4
USER_029,USER_077,40
USER_029,USER_078,1
USER_029,USER_079,1
USER_029,USER_080,55
USER_029,USER_081,73
USER_029,USER_082,1
USER_029,USER_083,2
USER_029,USER_084,0
USER_029,USER_085,10
USER_029,USER_086,1
USER_029,USER_087,1
USER_029,USER_088,98
USER_029,USER_089,2
USER_029,USER_090,1
USER_029,USER_091,99
USER_029,USER_092,72
USER_029,USER_093,0
USER_029,USER_094,98
USER_029,USER_095,1
USER_029,USER_096,2
USER_029,USER_097,46
USER_029,USER_098,0
USER_029,USER_099,3
USER_029,USER_100,0
USER_030,USER_031,51
USER_030,USER_032,17
USER_030,USER_033,29
USER_030,USER_034,77
USER_030,USER_035,0
USER_030,USER_036,63
USER_030,USER_037,1
USER_030,USER_038,1
USER_030,USER_039,99
USER_030,USER_040,96
USER_030,USER_041,0
USER_030,USER_042,3
USER_030,USER_043,96
USER_030,USER_044,11
USER_030,USER_045,1
USER_030,USER_046,0
USER_030,USER_047,1
USER_030,USER_048,7
USER_030,USER_049,1
USER_030,USER_050,0
USER_030,USER_051,15
USER_030,USER_052,0
USER_030,USER_053,1
USER_030,USER_054,99
USER_030,USER_055,0
USER_030,USER_056,10
USER_030,USER_057,7
USER_030,USER_058,1
USER_030,USER_059,6
USER_030,USER_060,0
USER_030,USER_061,1
USER_030,USER_062,32
USER_030,USER_063,30
USER_030,USER_064,15
USER_030,USER_065,10
USER_030,USER_066,75
USER_030,USER_067,49
USER_030,USER_068,1
USER_030,USER_069,4
USER_030,USER_070,3
USER_030,USER_071,71
USER_030,USER_072,74
USER_030,USER_073,51
USER_030,USER_074,17
USER_030,USER_075,17
USER_030,USER_076,27
USER_030,USER_077,93
USER_030,USER_078,18
USER_030,USER_079,0
USER_030,USER_080,6
USER_030,USER_081,14
USER_030,USER_082,19
USER_030,USER_083,0
USER_030,USER_084,0
USER_030,USER_085,15
USER_030,USER_086,29
USER_030,USER_087,23
USER_030,USER_088,77
USER_030,USER_089,0
USER_030,USER_090,34
USER_030,USER_091,72
USER_030,USER_092,6
USER_030,USER_093,0
USER_030,USER_094,81
USER_030,USER_095,0
USER_030,USER_096,4
USER_030,USER_097,59
USER_030,USER_098,1
USER_030,USER_099,29
USER_030,USER_100,1
USER_031,USER_032,38
USER_031,USER_033,92
USER_031,USER_034,48
USER_031,USER_035,1
USER_031,USER_036,75
USER_031,USER_037,62
USER_031,USER_038,16
USER_031,USER_039,63
USER_031,USER_040,41
USER_031,USER_041,28
USER_031,USER_042,78
USER_031,USER_043,97
USER_031,USER_044,89
USER_031,USER_045,5
USER_031,USER_046,0
USER_031,USER_047,3
USER_031,USER_048,1
USER_031,USER_049,27
USER_031,USER_050,33
USER_031,USER_051,91
USER_031,USER_052,4
USER_031,USER_053,1
USER_031,USER_054,88
USER_031,USER_055,2
USER_031,USER_056,0
USER_031,USER_057,64
USER_031,USER_058,17
USER_031,USER_059,2
USER_031,USER_060,14
USER_031,USER_061,60
USER_031,USER_062,51
USER_031,USER_063,1
USER_031,USER_064,2
USER_031,USER_065,0
USER_031,USER_066,13
USER_031,USER_067,1
USER_031,USER_068,55
USER_031,USER_069,94
USER_031,USER_070,47
USER_031,USER_071,44
USER_031,USER_072,3
USER_031,USER_073,60
USER_031,USER_074,70
USER_031,USER_075,0
USER_031,USER_076,2
USER_031,USER_077,66
USER_031,USER_078,6
USER_031,USER_079,34
USER_031,USER_080,95
USER_031,USER_081,91
USER_031,USER_082,1
USER_031,USER_083,1
USER_031,USER_084,42
USER_031,USER_085,98
USER_031,USER_086,90
USER_031,USER_087,1
USER_031,USER_088,68
USER_031,USER_089,1
USER_031,USER_090,1
USER_031,USER_091,12
USER_031,USER_092,73
USER_031,USER_093,1
USER_031,USER_094,21
USER_031,USER_095,0
USER_031,USER_096,4
USER_031,USER_097,99
USER_031,USER_098,2
USER_031,USER_099,1
USER_031,USER_100,57
USER_032,USER_033,16
USER_032,USER_034,97
USER_032,USER_035,1
USER_032,USER_036,3
USER_032,USER_037,1
USER_032,USER_038,13
USER_032,USER_039,24
USER_032,USER_040,88
USER_032,USER_041,1
USER_032,USER_042,68
USER_032,USER_043,8
USER_032,USER_044,9
USER_032,USER_045,22
USER_032,USER_046,0
USER_032,USER_047,64
USER_032,USER_048,70
USER_032,USER_049,1
USER_032,USER_050,1
USER_032,USER_051,96
USER_032,USER_052,0
USER_032,USER_053,6
USER_032,USER_054,90
USER_032,USER_055,0
USER_032,USER_056,15
USER_032,USER_057,8
USER_032,USER_058,1
USER_032,USER_059,9
USER_032,USER_060,1
USER_032,USER_061,1
USER_032,USER_062,92
USER_032,USER_063,1
USER_032,USER_064,52
USER_032,USER_065,5
USER_032,USER_066,82
USER_032,USER_067,6
USER_032,USER_068,23
USER_032,USER_069,2
USER_032,USER_070,12
USER_032,USER_071,87
USER_032,USER_072,95
USER_032,USER_073,99
USER_032,USER_074,58
USER_032,USER_075,4
USER_032,USER_076,1
USER_032,USER_077,77
USER_032,USER_078,2
USER_032,USER_079,2
USER_032,USER_080,46
USER_032,USER_081,67
USER_032,USER_082,18
USER_032,USER_083,0
USER_032,USER_084,0
USER_032,USER_085,8
USER_032,USER_086,6
USER_032,USER_087,4
USER_032,USER_088,96
USER_032,USER_089,0
USER_032,USER_090,6
USER_032,USER_091,91
USER_032,USER_092,63
USER_032,USER_093,0
USER_032,USER_094,98
USER_032,USER_095,0
USER_032,USER_096,4
USER_032,USER_097,92
USER_032,USER_098,0
USER_032,USER_099,1
USER_032,USER_100,6
USER_033,USER_034,64
USER_033,USER_035,37
USER_033,USER_036,91
USER_033,USER_037,47
USER_033,USER_038,3
USER_033,USER_039,42
USER_033,USER_040,89
USER_033,USER_041,5
USER_033,USER_042,84
USER_033,USER_043,93
USER_033,USER_044,100
USER_033,USER_045,4
USER_033,USER_046,1
USER_033,USER_047,1
USER_033,USER_048,1
USER_033,USER_049,43
USER_033,USER_050,3
USER_033,USER_051,98
USER_033,USER_052,14
USER_033,USER_053,36
USER_033,USER_054,72
USER_033,USER_055,2
USER_033,USER_056,1
USER_033,USER_057,28
USER_033,USER_058,3
USER_033,USER_059,3
USER_033,USER_060,2
USER_033,USER_061,7
USER_033,USER_062,91
USER_033,USER_063,2
USER_033,USER_064,0
USER_033,USER_065,2
USER_033,USER_066,90
USER_033,USER_067,0
USER_033,USER_068,9
USER_033,USER_069,98
USER_033,USER_070,3
USER_033,USER_071,75
USER_033,USER_072,49
USER_033,USER_073,94
USER_033,USER_074,89
USER_033,USER_075,9
USER_033,USER_076,3
USER_033,USER_077,97
USER_033,USER_078,6
USER_033,USER_079,73
USER_033,USER_080,98
USER_033,USER_081,92
USER_033,USER_082,11
USER_033,USER_083,7
USER_033,USER_084,52
USER_033,USER_085,91
USER_033,USER_086,98
USER_033,USER_087,2
USER_033,USER_088,29
USER_033,USER_089,5
USER_033,USER_090,2
USER_033,USER_091,16
USER_033,USER_092,94
USER_033,USER_093,9
USER_033,USER_094,78
USER_033,USER_095,1
USER_033,USER_096,7
USER_033,USER_097,85
USER_033,USER_098,1
USER_033,USER_099,2
USER_033,USER_100,1
USER_034,USER_035,0
USER_034,USER_036,20
USER_034,USER_037,0
USER_034,USER_038,22
USER_034,USER_039,55
USER_034,USER_040,98
USER_034,USER_041,5
USER_034,USER_042,83
USER_034,USER_043,15
USER_034,USER_044,48
USER_034,USER_045,12
USER_034,USER_046,0
USER_034,USER_047,63
USER_034,USER_048,36
USER_034,USER_049,0
USER_034,USER_050,8
USER_034,USER_051,97
USER_034,USER_052,0
USER_034,USER_053,4
USER_034,USER_054,57
USER_034,USER_055,0
USER_034,USER_056,6
USER_034,USER_057,20
USER_034,USER_058,2
USER_034,USER_059,2
USER_034,USER_060,0
USER_034,USER_061,18
USER_034,USER_062,99
USER_034,USER_063,1
USER_034,USER_064,8
USER_034,USER_065,16
USER_034,USER_066,96
USER_034,USER_067,1
USER_034,USER_068,25
USER_034,USER_069,5
USER_034,USER_070,7
USER_034,USER_071,99
USER_034,USER_072,94
USER_034,USER_073,98
USER_034,USER_074,94
USER_034,USER_075,23
USER_034,USER_076,17
USER_034,USER_077,93
USER_034,USER_078,5
USER_034,USER_079,8
USER_034,USER_080,91
USER_034,USER_081,99
USER_034,USER_082,11
USER_034,USER_083,1
USER_034,USER_084,1
USER_034,USER_085,50
USER_034,USER_086,15
USER_034,USER_087,1
USER_034,USER_088,99
USER_034,USER_089,3
USER_034,USER_090,17
USER_034,USER_091,93
USER_034,USER_092,98
USER_034,USER_093,0
USER_034,USER_094,99
USER_034,USER_095,2
USER_034,USER_096,12
USER_034,USER_097,94
USER_034,USER_098,1
USER_034,USER_099,12
USER_034,USER_100,0
USER_035,USER_036,6
USER_035,USER_037,97
USER_035,USER_038,35
USER_035,USER_039,1
USER_035,USER_040,2
USER_035,USER_041,95
USER_035,USER_042,24
USER_035,USER_043,1
USER_035,USER_044,39
USER_035,USER_045,96
USER_035,USER_046,94
USER_035,USER_047,22
USER_035,USER_048,7
USER_035,USER_049,85
USER_035,USER_050,84
USER_035,USER_051,5
USER_035,USER_052,92
USER_035,USER_053,97
USER_035,USER_054,0
USER_035,USER_055,31
USER_035,USER_056,42
USER_035,USER_057,2
USER_035,USER_058,73
USER_035,USER_059,75
USER_035,USER_060,94
USER_035,USER_061,41
USER_035,USER_062,1
USER_035,USER_063,26
USER_035,USER_064,11
USER_035,USER_065,42
USER_035,USER_066,5
USER_035,USER_067,2
USER_035,USER_068,69
USER_035,USER_069,54
USER_035,USER_070,0
USER_035,USER_071,0
USER_035,USER_072,1
USER_035,USER_073,1
USER_035,USER_074,6
USER_035,USER_075,27
USER_035,USER_076,38
USER_035,USER_077,3
USER_035,USER_078,36
USER_035,USER_079,96
USER_035,USER_080,27
USER_035,USER_081,2
USER_035,USER_082,47
USER_035,USER_083,99
USER_035,USER_084,95
USER_035,USER_085,50
USER_035,USER_086,38
USER_035,USER_087,91
USER_035,USER_088,0
USER_035,USER_089,94
USER_035,USER_090,30
USER_035,USER_091,0
USER_035,USER_092,3
USER_035,USER_093,94
USER_035,USER_094,1
USER_035,USER_095,90
USER_035,USER_096,78
USER_035,USER_097,1
USER_035,USER_098,89
USER_035,USER_099,28
USER_035,USER_100,85
USER_036,USER_037,5
USER_036,USER_038,1
USER_036,USER_039,83
USER_036,USER_040,50
USER_036,USER_041,5
USER_036,USER_042,91
USER_036,USER_043,87
USER_036,USER_044,97
USER_036,USER_045,0
USER_036,USER_046,26
USER_036,USER_047,0
USER_036,USER_048,0
USER_036,USER_049,10
USER_036,USER_050,1
USER_036,USER_051,29
USER_036,USER_052,46
USER_036,USER_053,1
USER_036,USER_054,32
USER_036,USER_055,38
USER_036,USER_056,1
USER_036,USER_057,77
USER_036,USER_058,3
USER_036,USER_059,0
USER_036,USER_060,1
USER_036,USER_061,3
USER_036,USER_062,79
USER_036,USER_063,2
USER_036,USER_064,0
USER_036,USER_065,0
USER_036,USER_066,86
USER_036,USER_067,0
USER_036,USER_068,2
USER_036,USER_069,98
USER_036,USER_070,26
USER_036,USER_071,73
USER_036,USER_072,28
USER_036,USER_073,19
USER_036,USER_074,87
USER_036,USER_075,0
USER_036,USER_076,1
USER_036,USER_077,95
USER_036,USER_078,0
USER_036,USER_079,7
USER_036,USER_080,72
USER_036,USER_081,93
USER_036,USER_082,0
USER_036,USER_083,5
USER_036,USER_084,5
USER_036,USER_085,96
USER_036,USER_086,99
USER_036,USER_087,9
USER_036,USER_088,60
USER_036,USER_089,8
USER_036,USER_090,0
USER_036,USER_091,10
USER_036,USER_092,96
USER_036,USER_093,87
USER_036,USER_094,71
USER_036,USER_095,18
USER_036,USER_096,0
USER_036,USER_097,77
USER_036,USER_098,19
USER_036,USER_099,1
USER_036,USER_100,2
USER_037,USER_038,93
USER_037,USER_039,5
USER_037,USER_040,2
USER_037,USER_041,97
USER_037,USER_042,1
USER_037,USER_043,56
USER_037,USER_044,28
USER_037,USER_045,96
USER_037,USER_046,44
USER_037,USER_047,64
USER_037,USER_048,76
USER_037,USER_049,98
USER_037,USER_050,97
USER_037,USER_051,3
USER_037,USER_052,99
USER_037,USER_053,92
USER_037,USER_054,1
USER_037,USER_055,88
USER_037,USER_056,38
USER_037,USER_057,1
USER_037,USER_058,97
USER_037,USER_059,87
USER_037,USER_060,98
USER_037,USER_061,97
USER_037,USER_062,1
USER_037,USER_063,79
USER_037,USER_064,32
USER_037,USER_065,89
USER_037,USER_066,1
USER_037,USER_067,72
USER_037,USER_068,97
USER_037,USER_069,19
USER_037,USER_070,1
USER_037,USER_071,1
USER_037,USER_072,0
USER_037,USER_073,0
USER_037,USER_074,1
USER_037,USER_075,92
USER_037,USER_076,91
USER_037,USER_077,30
USER_037,USER_078,98
USER_037,USER_079,99
USER_037,USER_080,20
USER_037,USER_081,7
USER_037,USER_082,95
USER_037,USER_083,97
USER_037,USER_084,99
USER_037,USER_085,67
USER_037,USER_086,27
USER_037,USER_087,65
USER_037,USER_088,2
USER_037,USER_089,90
USER_037,USER_090,84
USER_037,USER_091,2
USER_037,USER_092,4
USER_037,USER_093,94
USER_037,USER_094,1
USER_037,USER_095,65
USER_037,USER_096,97
USER_037,USER_097,10
USER_037,USER_098,92
USER_037,USER_099,77
USER_037,USER_100,94
USER_038,USER_039,5
USER_038,USER_040,2
USER_038,USER_041,96
USER_038,USER_042,4
USER_038,USER_043,1
USER_038,USER_044,1
USER_038,USER_045,95
USER_038,USER_046,7
USER_038,USER_047,95
USER_038,USER_048,98
USER_038,USER_049,34
USER_038,USER_050,88
USER_038,USER_051,27
USER_038,USER_052,27
USER_038,USER_053,71
USER_038,USER_054,1
USER_038,USER_055,51
USER_038,USER_056,42
USER_038,USER_057,0
USER_038,USER_058,77
USER_038,USER_059,38
USER_038,USER_060,40
USER_038,USER_061,96
USER_038,USER_062,38
USER_038,USER_063,82
USER_038,USER_064,63
USER_038,USER_065,83
USER_038,USER_066,7
USER_038,USER_067,48
USER_038,USER_068,100
USER_038,USER_069,1
USER_038,USER_070,0
USER_038,USER_071,4
USER_038,USER_072,1
USER_038,USER_073,19
USER_038,USER_074,2
USER_038,USER_075,99
USER_038,USER_076,73
USER_038,USER_077,6
USER_038,USER_078,75
USER_038,USER_079,98
USER_038,USER_080,5
USER_038,USER_081,33
USER_038,USER_082,82
USER_038,USER_083,62
USER_038,USER_084,90
USER_038,USER_085,20
USER_038,USER_086,4
USER_038,USER_087,37
USER_038,USER_088,6
USER_038,USER_089,74
USER_038,USER_090,61
USER_038,USER_091,0
USER_038,USER_092,12
USER_038,USER_093,35
USER_038,USER_094,13
USER_038,USER_095,40
USER_038,USER_096,90
USER_038,USER_097,71
USER_038,USER_098,23
USER_038,USER_099,60
USER_038,USER_100,49
USER_039,USER_040,97
USER_039,USER_041,1
USER_039,USER_042,28
USER_039,USER_043,93
USER_039,USER_044,23
USER_039,USER_045,2
USER_039,USER_046,0
USER_039,USER_047,0
USER_039,USER_048,3
USER_039,USER_049,2
USER_039,USER_050,2
USER_039,USER_051,39
USER_039,USER_052,1
USER_039,USER_053,1
USER_039,USER_054,92
USER_039,USER_055,1
USER_039,USER_056,1
USER_039,USER_057,25
USER_039,USER_058,5
USER_039,USER_059,1
USER_039,USER_060,0
USER_039,USER_061,3
USER_039,USER_062,77
USER_039,USER_063,86
USER_039,USER_064,0
USER_039,USER_065,18
USER_039,USER_066,98
USER_039,USER_067,64
USER_039,USER_068,5
USER_039,USER_069,25
USER_039,USER_070,15
USER_039,USER_071,89
USER_039,USER_072,86
USER_039,USER_073,24
USER_039,USER_074,74
USER_039,USER_075,3
USER_039,USER_076,29
USER_039,USER_077,98
USER_039,USER_078,3
USER_039,USER_079,2
USER_039,USER_080,30
USER_039,USER_081,49
USER_039,USER_082,8
USER_039,USER_083,2
USER_039,USER_084,1
USER_039,USER_085,78
USER_039,USER_086,67
USER_039,USER_087,20
USER_039,USER_088,96
USER_039,USER_089,3
USER_039,USER_090,1
USER_039,USER_091,97
USER_039,USER_092,55
USER_039,USER_093,1
USER_039,USER_094,72
USER_039,USER_095,0
USER_039,USER_096,16
USER_039,USER_097,84
USER_039,USER_098,1
USER_039,USER_099,60
USER_039,USER_100,0
USER_040,USER_041,0
USER_040,USER_042,36
USER_040,USER_043,76
USER_040,USER_044,59
USER_040,USER_045,5
USER_040,USER_046,1
USER_040,USER_047,8
USER_040,USER_048,32
USER_040,USER_049,2
USER_040,USER_050,3
USER_040,USER_051,76
USER_040,USER_052,2
USER_040,USER_053,8
USER_040,USER_054,95
USER_040,USER_055,0
USER_040,USER_056,61
USER_040,USER_057,29
USER_040,USER_058,2
USER_040,USER_059,4
USER_040,USER_060,0
USER_040,USER_061,4
USER_040,USER_062,90
USER_040,USER_063,13
USER_040,USER_064,7
USER_040,USER_065,93
USER_040,USER_066,98
USER_040,USER_067,46
USER_040,USER_068,2
USER_040,USER_069,16
USER_040,USER_070,5
USER_040,USER_071,99
USER_040,USER_072,97
USER_040,USER_073,89
USER_040,USER_074,80
USER_040,USER_075,20
USER_040,USER_076,86
USER_040,USER_077,98
USER_040,USER_078,12
USER_040,USER_079,2
USER_040,USER_080,60
USER_040,USER_081,81
USER_040,USER_082,75
USER_040,USER_083,1
USER_040,USER_084,0
USER_040,USER_085,46
USER_040,USER_086,19
USER_040,USER_087,23
USER_040,USER_088,97
USER_040,USER_089,3
USER_040,USER_090,14
USER_040,USER_091,99
USER_040,USER_092,80
USER_040,USER_093,1
USER_040,USER_094,99
USER_040,USER_095,0
USER_040,USER_096,47
USER_040,USER_097,74
USER_040,USER_098,2
USER_040,USER_099,87
USER_040,USER_100,1
USER_041,USER_042,62
USER_041,USER_043,5
USER_041,USER_044,8
USER_041,USER_045,98
USER_041,USER_046,82
USER_041,USER_047,68
USER_041,USER_048,76
USER_041,USER_049,82
USER_041,USER_050,99
USER_041,USER_051,15
USER_041,USER_052,89
USER_041,USER_053,79
USER_041,USER_054,0
USER_041,USER_055,82
USER_041,USER_056,62
USER_041,USER_057,23
USER_041,USER_058,99
USER_041,USER_059,36
USER_041,USER_060,95
USER_041,USER_061,97
USER_041,USER_062,44
USER_041,USER_063,52
USER_041,USER_064,28
USER_041,USER_065,84
USER_041,USER_066,7
USER_041,USER_067,10
USER_041,USER_068,94
USER_041,USER_069,1
USER_041,USER_070,1
USER_041,USER_071,9
USER_041,USER_072,1
USER_041,USER_073,2
USER_041,USER_074,56
USER_041,USER_075,25
USER_041,USER_076,75
USER_041,USER_077,5
USER_041,USER_078,36
USER_041,USER_079,98
USER_041,USER_080,33
USER_041,USER_081,70
USER_041,USER_082,46
USER_041,USER_083,99
USER_041,USER_084,95
USER_041,USER_085,9
USER_041,USER_086,5
USER_041,USER_087,95
USER_041,USER_088,19
USER_041,USER_089,98
USER_041,USER_090,29
USER_041,USER_091,0
USER_041,USER_092,95
USER_041,USER_093,91
USER_041,USER_094,3
USER_041,USER_095,99
USER_041,USER_096,94
USER_041,USER_097,10
USER_041,USER_098,95
USER_041,USER_099,52
USER_041,USER_100,89
USER_042,USER_043,49
USER_042,USER_044,86
USER_042,USER_045,42
USER_042,USER_046,14
USER_042,USER_047,0
USER_042,USER_048,1
USER_042,USER_049,1
USER_042,USER_050,28
USER_042,USER_051,88
USER_042,USER_052,1
USER_042,USER_053,0
USER_042,USER_054,1
USER_042,USER_055,7
USER_042,USER_056,0
USER_042,USER_057,99
USER_042,USER_058,10
USER_042,USER_059,0
USER_042,USER_060,20
USER_042,USER_061,7
USER_042,USER_062,99
USER_042,USER_063,1
USER_042,USER_064,0
USER_042,USER_065,0
USER_042,USER_066,97
USER_042,USER_067,0
USER_042,USER_068,1
USER_042,USER_069,69
USER_042,USER_070,90
USER_042,USER_071,92
USER_042,USER_072,91
USER_042,USER_073,11
USER_042,USER_074,99
USER_042,USER_075,0
USER_042,USER_076,2
USER_042,USER_077,65
USER_042,USER_078,0
USER_042,USER_079,2
USER_042,USER_080,95
USER_042,USER_081,97
USER_042,USER_082,0
USER_042,USER_083,61
USER_042,USER_084,7
USER_042,USER_085,97
USER_042,USER_086,32
USER_042,USER_087,7
USER_042,USER_088,87
USER_042,USER_089,27
USER_042,USER_090,0
USER_042,USER_091,14
USER_042,USER_092,99
USER_042,USER_093,2
USER_042,USER_094,60
USER_042,USER_095,61
USER_042,USER_096,2
USER_042,USER_097,87
USER_042,USER_098,9
USER_042,USER_099,1
USER_042,USER_100,21
USER_043,USER_044,94
USER_043,USER_045,3
USER_043,USER_046,1
USER_043,USER_047,0
USER_043,USER_048,0
USER_043,USER_049,56
USER_043,USER_050,12
USER_043,USER_051,30
USER_043,USER_052,58
USER_043,USER_053,1
USER_043,USER_054,86
USER_043,USER_055,1
USER_043,USER_056,1
USER_043,USER_057,51
USER_043,USER_058,1
USER_043,USER_059,3
USER_043,USER_060,26
USER_043,USER_061,23
USER_043,USER_062,30
USER_043,USER_063,4
USER_043,USER_064,1
USER_043,USER_065,1
USER_043,USER_066,72
USER_043,USER_067,1
USER_043,USER_068,1
USER_043,USER_069,84
USER_043,USER_070,22
USER_043,USER_071,39
USER_043,USER_072,9
USER_043,USER_073,4
USER_043,USER_074,48
USER_043,USER_075,0
USER_043,USER_076,8
USER_043,USER_077,98
USER_043,USER_078,4
USER_043,USER_079,12
USER_043,USER_080,86
USER_043,USER_081,73
USER_043,USER_082,1
USER_043,USER_083,4
USER_043,USER_084,9
USER_043,USER_085,87
USER_043,USER_086,92
USER_043,USER_087,6
USER_043,USER_088,27
USER_043,USER_089,7
USER_043,USER_090,2
USER_043,USER_091,15
USER_043,USER_092,85
USER_043,USER_093,12
USER_043,USER_094,28
USER_043,USER_095,0
USER_043,USER_096,22
USER_043,USER_097,91
USER_043,USER_098,4
USER_043,USER_099,4
USER_043,USER_100,11
USER_044,USER_045,1
USER_044,USER_046,2
USER_044,USER_047,1
USER_044,USER_048,0
USER_044,USER_049,77
USER_044,USER_050,2
USER_044,USER_051,93
USER_044,USER_052,9
USER_044,USER_053,6
USER_044,USER_054,55
USER_044,USER_055,1
USER_044,USER_056,0
USER_044,USER_057,17
USER_044,USER_058,2
USER_044,USER_059,1
USER_044,USER_060,4
USER_044,USER_061,7
USER_044,USER_062,42
USER_044,USER_063,1
USER_044,USER_064,0
USER_044,USER_065,1
USER_044,USER_066,65
USER_044,USER_067,0
USER_044,USER_068,6
USER_044,USER_069,99
USER_044,USER_070,3
USER_044,USER_071,61
USER_044,USER_072,45
USER_044,USER_073,90
USER_044,USER_074,76
USER_044,USER_075,1
USER_044,USER_076,2
USER_044,USER_077,98
USER_044,USER_078,1
USER_044,USER_079,38
USER_044,USER_080,99
USER_044,USER_081,80
USER_044,USER_082,2
USER_044,USER_083,6
USER_044,USER_084,59
USER_044,USER_085,89
USER_044,USER_086,99
USER_044,USER_087,1
USER_044,USER_088,32
USER_044,USER_089,14
USER_044,USER_090,0
USER_044,USER_091,9
USER_044,USER_092,90
USER_044,USER_093,10
USER_044,USER_094,64
USER_044,USER_095,1
USER_044,USER_096,3
USER_044,USER_097,71
USER_044,USER_098,1
USER_044,USER_099,2
USER_044,USER_100,7
USER_045,USER_046,75
USER_045,USER_047,81
USER_045,USER_048,91
USER_045,USER_049,93
USER_045,USER_050,99
USER_045,USER_051,51
USER_045,USER_052,75
USER_045,USER_053,98
USER_045,USER_054,1
USER_045,USER_055,26
USER_045,USER_056,95
USER_045,USER_057,1
USER_045,USER_058,89
USER_045,USER_059,96
USER_045,USER_060,99
USER_045,USER_061,96
USER_045,USER_062,56
USER_045,USER_063,80
USER_045,USER_064,63
USER_045,USER_065,94
USER_045,USER_066,62
USER_045,USER_067,42
USER_045,USER_068,96
USER_045,USER_069,1
USER_045,USER_070,0
USER_045,USER_071,8
USER_045,USER_072,4
USER_045,USER_073,2
USER_045,USER_074,32
USER_045,USER_075,93
USER_045,USER_076,92
USER_045,USER_077,18
USER_045,USER_078,89
USER_045,USER_079,98
USER_045,USER_080,17
USER_045,USER_081,6
USER_045,USER_082,93
USER_045,USER_083,97
USER_045,USER_084,92
USER_045,USER_085,32
USER_045,USER_086,1
USER_045,USER_087,99
USER_045,USER_088,17
USER_045,USER_089,88
USER_045,USER_090,86
USER_045,USER_091,4
USER_045,USER_092,17
USER_045,USER_093,69
USER_045,USER_094,8
USER_045,USER_095,93
USER_045,USER_096,98
USER_045,USER_097,58
USER_045,USER_098,86
USER_045,USER_099,80
USER_045,USER_100,87
USER_046,USER_047,1
USER_046,USER_048,3
USER_046,USER_049,59
USER_046,USER_050,27
USER_046,USER_051,0
USER_046,USER_052,91
USER_046,USER_053,12
USER_046,USER_054,0
USER_046,USER_055,93
USER_046,USER_056,10
USER_046,USER_057,9
USER_046,USER_058,81
USER_046,USER_059,6
USER_046,USER_060,55
USER_046,USER_061,34
USER_046,USER_062,1
USER_046,USER_063,50
USER_046,USER_064,1
USER_046,USER_065,10
USER_046,USER_066,4
USER_046,USER_067,8
USER_046,USER_068,10
USER_046,USER_069,9
USER_046,USER_070,8
USER_046,USER_071,1
USER_046,USER_072,1
USER_046,USER_073,0
USER_046,USER_074,7
USER_046,USER_075,1
